0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
340,447,C1=C(N=C(O1)N)C(F)(F)F,10934134,C1=CN=C(C=C1Cl)Cl,2994725,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,C1=CN=C(C=C1Cl)NC2=NC(=CO2)C(F)(F)F,10934133,C1COCCO1,1382,17.45,140,1,0.001,0.004,2.50E-05,0.002,0.001,0.001,7.50E-05,"Repeat of EN04881-41 to get pure sample of product in potentially higher
isolated yield.

cesium carbonate (652 mg, 2.00 mmol), Pd2(dba)3 (22.89 mg, 0.025 mmol),
9,9-dimethyl-4,5-bis(diphenylphosphino)xanthene (43.4 mg, 0.075 mmol),
4-(trifluoromethyl)oxazol-2-amine (152 mg, 1.00 mmol) and 2,4-dichloropyridine
(148 mg, 1.00 mmol) were added to an oven dried microwave vial, the vial was
capped and placed under an inert atmosphere, dioxane (4 mL) was added and the
resulting mixture was heated at 140 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 1 h by microwave irradiation under
a nitrogen atmosphere.

Dichloromethane (10 mL) was added to the reaction mixture and the crude
reaction mixture was adsorbed onto silica gel. The crude product was purified
by flash silica chromatography, elution gradient 0 to 20% EtOAc in heptane.
Pure fractions were evaporated to dryness to afford
N-(4-chloropyridin-2-yl)-4-(trifluoromethyl)oxazol-2-amine (46.0 mg, 17.45 %)
as a pale yellow solid.

Regioisomeric assignment confirmed by NOESY experiment (slytical data for details).

",17.45,,0.001,0.001,7.50E-05
341,448,C1CNC(=O)CN1,306500,C1=CC(=CC=C1F)Br,2893,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,CC(C)(C)[O-].[Na+],13106,CC(=O)O.CC(=O)O.[Pd],3206,C1CN(CC(=O)N1)C2=CC=C(C=C2)F,8712043,CC1=CC=CC=C1,424,0,150,0,0.000499,0.0005,4.99E-05,0.000999,0.000499,0.000499,4.99E-05,"diacetoxypalladium (11.21 mg, 0.05 mmol) and
(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (28.9 mg, 0.05 mmol)
were dissolved in toluene (0.5 mL) under nitrogen. Stirred at 50C for 30min.

sodium 2-methylpropan-2-olate (96 mg, 1.00 mmol) and piperazin-2-one (50 mg,
0.50 mmol) were added to a second microwave vial and inerted with nitrogen.
1-bromo-4-fluorobenzene (0.055 mL, 0.50 mmol) and toluene (0.500 mL) were
added.

The catalyst solution wad added to the reaction mixture and the resulting
solution was stirred at 100C for 1h in the microwave. No reaction. Then 150C
for 1h, still no reaction. The reaction was discarded.

",0,A,0.000499,0.000499,4.99E-05
342,449,C1CNC(=O)CN1,306500,C1=CC(=CC=C1F)Br,2893,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,CC(C)(C)[O-].[Na+],13106,CC(=O)O.CC(=O)O.[Pd],3206,C1CN(CC(=O)N1)C2=CC=C(C=C2)F,8712043,CC1=CC=CC=C1,424,0,150,0,0.000499,0.0005,4.99E-05,0.000999,0.000499,0.000999,4.99E-05,"diacetoxypalladium (11.21 mg, 0.05 mmol) and
(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (28.9 mg, 0.05 mmol)
were dissolved in toluene (0.5 mL) under nitrogen. Stirred at 50C for 30min.

sodium 2-methylpropan-2-olate (96 mg, 1.00 mmol) and piperazin-2-one (50 mg,
0.50 mmol) were added to a second microwave vial and inerted with nitrogen.
1-bromo-4-fluorobenzene (0.110 mL, 1.00 mmol) and toluene (0.500 mL) were
added.

The catalyst solution wad added to the reaction mixture and the resulting
solution was stirred at 100C for 1h in the microwave. No reaction. Heated to
150C for 1h, still no reaction, the reaction was discarded.

",0,A,0.000499,0.000999,4.99E-05
343,450,C1CN(CCN1)CC2=CC=CC=C2,99129,C1=CC(=CC=C1F)Br,2893,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,CC(C)(C)[O-].[Na+],13106,CC(=O)O.CC(=O)O.[Pd],3206,C1CN(CCN1CC2=CC=CC=C2)C3=CC=C(C=C3)F,9511487,CC1=CC=CC=C1,424,74.98,50,0,0.000567,0.0005,5.67E-05,0.00113,0.000567,0.000851,5.67E-05,"diacetoxypalladium (12.74 mg, 0.06 mmol) and
(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (32.8 mg, 0.06 mmol)
were suspended in toluene (0.5 mL) under N2. Heated to 50C for 30 min
(microwave).

sodium 2-methylpropan-2-olate (109 mg, 1.13 mmol) was suspended in toluene
(0.500 mL) under N2. 1-benzylpiperazine (0.099 mL, 0.57 mmol) and
1-bromo-4-fluorobenzene (0.093 mL, 0.85 mmol) were added, followed by the
catalyst solution.

Heated to 100C for 2h in the microwave (high abs), then rt over night.

The product was purified on silica (0-25% EtOAc/heptane) Yield:
1-benzyl-4-(4-fluorophenyl)piperazine (115 mg, 75.0 %)

",74.98,,0.000567,0.000851,5.67E-05
344,451,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,8750175,CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3,7657503,CC(C)(C)P(C(C)(C)C)C(C)(C)C,9443,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CN1C[C@H](OC2=C(C1)C=CC(=N2)NC3=NC(=C(C=C3)C4=CN(N=C4)C)OC)C5=CC=CC=C5,9537138,COCCOC,22628,0,120,0,0.00049,,2.45E-05,0.000734,0.00049,0.00049,4.90E-05,"Charged a standard microwave vial with a mixture of
6-methoxy-5-(1-methyl-1H-pyrazol-4-yl)pyridin-2-amine (100 mg, 0.49 mmol),
(R)-8-chloro-4-methyl-2-phenyl-2,3,4,5-tetrahydropyrido[3,2-f][1,4]oxazepine
(135 mg, 0.49 mmol), cesium carbonate (239 mg, 0.73 mmol),
TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (22.42 mg, 0.02 mmol), Tri-tert-
butylphosphonium tetrafluoroborate (14.21 mg, 0.05 mmol), and
1,2-dimethoxyethane. The atmosphere was inerted through vacuum-nitrogen cycles
and the contents were heated at 120 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for a period of 30 min.

LCMS indicates reaction progression is less than 10%. Reaction aborted. N",0,B,0.00049,0.00049,4.90E-05
345,455,CCOC(=O)C1=CN=C(O1)N,8238807,C1=CN=C(C=C1Cl)Cl,2994725,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[K+].[K+],1172,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CCOC(=O)C1=CN=C(O1)NC2=NC=CC(=C2)Cl,10933946,COC1=CC=CC=C1,5146,0,90,0,0.000608,0.0018,6.69E-05,0.000912,0.00122,0.000608,0.000134,"Objective: Repeat of optimised conditions found in process research and
devellopment screen for an isolated yield.

An activated catalyst solution was prepared by adding
TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (61.3 mg, 0.07 mmol) and
(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (77 mg, 0.13 mmol)
to an oven-dried microwave vial. The vial was then capped and purged with
nitrogen and anisole (1 mL) was added. The solution was stirred at 50ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 40
mins, then 90ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 15 mins (activated catalyst solution, Soln. 1).

To another oven-dried microwave vial was added potassium carbonate (126 mg,
0.91 mmol), ethyl 2-aminooxazole-5-carboxylate (190 mg, 1.22 mmol) and
2,4-dichloropyridine (90 mg, 0.61 mmol) and the vial was capped and purged
with nitrogen. anisole (1.35 mL) and the activated catalyst solution (0.45 mL
Soln. 1 from above) were added (this corresponds to a catalyst loading of 10%
Pd) and the vessel was heated to 90 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 16 h.

LCMS of tha significant amount
of amine starting material (Rt=0.95 min) as well as some 2,4-dichloropyridine
starting material (Rt=1.75 min) together with a small amount of the desired
product (Rt= 2.08). The mass corresponding to the double addition product was
not observed.

Conclusion: Reaction produced a small amount of the desired product but mainly
starting material remained.

",0,C,0.00122,0.000608,0.000134
346,456,CCOC(=O)C1=CN=C(O1)N,8238807,C1=CN=C(C=C1Cl)Cl,2994725,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[K+].[K+],1172,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CCOC(=O)C1=CN=C(O1)NC2=NC=CC(=C2)Cl,10933946,COC1=CC=CC=C1,5146,0,120,0,0.000608,0.00205,6.69E-05,0.000912,0.00122,0.000608,0.000134,"Objective: Repeat of optimised conditions found in process research and
devellopment screen for an isolated yield.

An activated catalyst solution was prepared by adding
TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (61.3 mg, 0.07 mmol) and
(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (77 mg, 0.13 mmol)
to an oven-dried microwave vial. The vial was then capped, purged with
nitrogen and anisole (1 mL) (degassed) was added. The solution was stirred at
50ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 40 mins, then 90ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 15 mins (activated catalyst solution, Soln.
1).

To another oven-dried microwave vial was added potassium carbonate (126 mg,
0.91 mmol), ethyl 2-aminooxazole-5-carboxylate (190 mg, 1.22 mmol) and
2,4-dichloropyridine (90 mg, 0.61 mmol) and the vial was capped and purged
with nitrogen. anisole (1.6 mL) and the activated catalyst solution (0.45 mL
of Soln. 1 from above) were added (this corresponds to a catalyst loading of
10% Pd). The vessel was then heated to 120ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 16 h.ed none of the desired product to be present. Some
of the amine starting material appears to be present and none of the
2,4-dichloropyridine remains. The mass for the double addition product
(addition at the 2- and 4-positions) is present, but co-elutes with the
reaction solvent anisole and is not quantifiable as a result.

Conclusion: This is a somewhat surprising result, based on the fact that the
previous reaction (EN05378-17) results in the formation of significant coupled
product. These reaction conditions are apparently not suitable for the
coupling of the ester substituted 2-aminooxazole.

",0,,0.00122,0.000608,0.000134
348,459,CCOC(=O)C1=CN=C(O1)N,8238807,C1=CN=C(C=C1Cl)Cl,2994725,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CCOC(=O)C1=CN=C(O1)NC2=NC=CC(=C2)Cl,10933946,C1COCCO1,1382,95.3,160,0,0.0035,0.018,8.74E-05,0.00699,0.0035,0.0035,0.000262,"Objective: To make the coupled product on a larger scale for
hydrolysis/decarboxylation

Pd2(dba)3 (80 mg, 0.09 mmol), 9,9-dimethyl-4,5-bis(diphenylphosphino)xanthene
(152 mg, 0.26 mmol), 2,4-dichloropyridine (0.378 mL, 3.50 mmol), cesium
carbonate (2279 mg, 6.99 mmol) and ethyl 2-aminooxazole-5-carboxylate (546 mg,
3.50 mmol) were added to an oven dried microwave vial and the vial was capped
and placed under an inert atmosphere, dioxane (18 mL) was added and the
resulting mixture was heated to 160 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 1 h by microwave irradiation under
a nitrogen atmosphere.

The crude product was purified by flash silica chromatography, elution
gradient 0 to 3% MeOH (7 N ammonia) in DCM. Pure fractions were evaporated to
dryness to afford ethyl 2-(4-chloropyridin-2-ylamino)oxazole-5-carboxylate
(892 mg, 95 %) as a brown solid. Analysis of the product after chromatography
showed that it was

~ 75% pure by proton NMR and LCMS, therefore the actual yield of the desired
product is closer to 70%.

Note: the ried out twice on the above scale.

",95.3,,0.0035,0.0035,0.000262
351,463,CCOC(=O)C1=CN=C(O1)N,8238807,C1=CN=C(C=C1Cl)Cl,2994725,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C)C(C)C,2515,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CCOC(=O)C1=CN=C(O1)NC2=NC=CC(=C2)Cl,10933946,C1COCCO1,1382,0,160,0,0.000999,0.004,2.50E-05,9.99E-05,0.000999,0.000999,9.99E-05,"Objective: Series of experiments to optimise yield of the above coupled
product.

Pd2(dba)3 (22.89 mg, 0.025 mmol), di-tert-
butyl(2',4',6'-triisopropylbiphenyl-2-yl)phosphine (42.4 mg, 0.10 mmol),
2,4-dichloropyridine (148 mg, 1.00 mmol), cesium carbonate (651 mg, 2.00
mmol),ethyl 2-aminooxazole-5-carboxylate (156 mg, 1.00 mmol) and 4,4'-di-tert-
butylbiphenyl (60 mg, 0.23 mmol) were added to an oven dried microwave vial,
the vial was capped and placed under an inert atmosphere, dioxane (4 mL) was
added and the resulting mixture was heated at 160 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 1 h by microwave
irradiation under a nitrogen atmosphere.

Crude LCMS shows a complete switch in regioselectivity, with the other isomer
becoming the major product in 26% yield based on internal standard (note: this
is a rough estimate as the U.V absorbance may be significantly different for
this regioisomer). The regioisomeric ratio is 2.8:1 and although the product
was not formed in synthetically useful yields, it is an interesting result.
tch in regioselectivty with the change in ligand may be worth
pursuing.

",0,,0.000999,0.000999,9.99E-05
352,464,CCOC(=O)C1=CN=C(O1)N,8238807,C1=CN=C(C=C1Cl)Cl,2994725,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=C(C=CC(=C2P(C(C)(C)C)C(C)(C)C)OC)OC)C(C)C,357520,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CCOC(=O)C1=CN=C(O1)NC2=NC=CC(=C2)Cl,10933946,C1COCCO1,1382,0,160,0,0.000999,0.004,2.50E-05,9.99E-05,0.000999,0.000999,9.99E-05,"Objective: Series of experiments to optimise yield of the above coupled
product.

Pd2(dba)3 (22.89 mg, 0.025 mmol), di-tert-
butyl(2',4',6'-triisopropyl-3,6-dimethoxybiphenyl-2-yl)phosphine (48.4 mg,
0.10 mmol), 2,4-dichloropyridine (148 mg, 1.00 mmol), cesium carbonate (651
mg, 2.00 mmol),ethyl 2-aminooxazole-5-carboxylate (156 mg, 1.00 mmol) and
4,4'-di-tert-butylbiphenyl (60 mg, 0.23 mmol) were added to an oven dried
microwave vial, the vial was capped and placed under an inert atmosphere,
dioxane (4 mL) was added and the resulting mixture was heated at 160 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 1
h by microwave irradiation under a nitrogen atmosphere.

Crude LCMS shows a switch in regioselectivity, with the other isomer becoming
the major product in 25% yield based on internal standard (note: this is a
rough estimate as the U.V absorbance may be significantly different to the
other regioisomer). The regioisomeric ratio is 1.7:1 and although the product
was not formed in synthetically useful yields, it is an interesting ion: Switch in regioselectivty with the change in ligand may be worth
pursuing, although greater selectivity was seen for this prduct in the
preceeding reaction.

",0,,0.000999,0.000999,9.99E-05
353,465,CCOC(=O)C1=CN=C(O1)N,8238807,C1=CN=C(C=C1Cl)Cl,2994725,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=C(C=CC(=C2P(C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)OC)OC)C(C)C,400712,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CCOC(=O)C1=CN=C(O1)NC2=NC=CC(=C2)Cl,10933946,C1COCCO1,1382,0,160,0,0.000999,0.004,2.50E-05,9.99E-05,0.000999,0.000999,9.99E-05,"Objective: Series of experiments to optimise yield of the above coupled
product.

Pd2(dba)3 (22.89 mg, 0.025 mmol),
bis(3,5-bis(trifluoromethyl)phenyl)(2',4',6'-triisopropyl-3,6-dimethoxybiphenyl-2-yl)phosphine
(80 mg, 0.10 mmol), 2,4-dichloropyridine (148 mg, 1.00 mmol), cesium carbonate
(651 mg, 2.00 mmol),ethyl 2-aminooxazole-5-carboxylate (156 mg, 1.00 mmol) and
4,4'-di-tert-butylbiphenyl (60 mg, 0.23 mmol) were added to an oven dried
microwave vial, the vial was capped and placed under an inert atmosphere,
dioxane (4 mL) was added and the resulting mixture was heated at 160 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 1
h by microwave irradiation under a nitrogen atmosphere.

Crude LCMS shows a switch in regioselectivity again with respect to the
bidentate ligand Xantphos, with the other isomer becoming the major product in
28% yield based on internal standard (note: this is a rough estimate as the
U.V absorbance may be significantly different to the other regioisomer). None
of the other regioisomer observed.

Conclusion: Swectivty with the change in ligand may be worth
pursuing, this reaction is _apparently_ completely selective for the
4-regioisomer. Note: Necessary to isolate product to confirm.

",0,,0.000999,0.000999,9.99E-05
355,468,CCOC(=O)C1=CN=C(O1)N,8238807,C1=CN=C(C=C1Cl)Cl,2994725,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=C(C=CC(=C2P(C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)OC)OC)C(C)C,400712,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,CCOC(=O)C1=CN=C(O1)NC2=NC=CC(=C2)Cl,10933946,C1COCCO1,1382,0,160,0,0.000999,0.004,2.50E-05,0.002,0.000999,0.000999,9.99E-05,"Objective: Attempt to synthesise the 4-substituted product using jackiephos as
ligand.

To an oven-dried microwave vial was added ethyl 2-aminooxazole-5-carboxylate
(156 mg, 1.00 mmol), 2,4-dichloropyridine (0.108 mL, 1.00 mmol), cesium
carbonate (651 mg, 2.00 mmol), TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (22.87
mg, 0.02 mmol) and
bis(3,5-bis(trifluoromethyl)phenyl)(2',4',6'-triisopropyl-3,6-dimethoxybiphenyl-2-yl)phosphine
(80 mg, 0.10 mmol) and the vial was capped and purged with nitrogen. dioxane
(4 mL) (degassed) was added and the reaction mixture was heated to 160 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for

1 h under microwave irradiation. The reaction mixture was heated to 160ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for
a further 3 h due to incomplete conversion.

DCM (10 mL) was added to the crude reaction mixture together with silica (2
g). The solvent was then removed from the reaction mixture under reduced
pressure. The resulting residue was then added tom a dry-load tube prior to
chromatography.

The crude product was purified by flashgradient 0 to 2.5% methanolic ammonia (7 M) in DCM. The desired product
(4-substitution) was isolated as a mixture with the 2-substituted product. The
ratio of the 2-isomer to the 4-isomer is 2.4:1 for the mxture with no other
fractions containing either isomer.

Conclusion: The apparent higher selectivity for the 4-isomer is due to the
overlap of the 2,4-dichloropyridine starting material with this isomer.
Therefore this reaction actually forms the 2-isomer selectively and is not a
very active catalyst for this transformation.

",0,B,0.000999,0.000999,9.99E-05
357,472,C1=COC(=N1)N,1590337,C1=CN=C(C=C1Cl)Cl,2994725,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,12507,C(=O)([O-])[O-].[K+].[K+],1172,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,C1=CN=C(C=C1Cl)NC2=NC=CO2,10933383,COC1=CC=CC=C1,5146,49.6,120,1,0.000608,0.0018,6.69E-05,0.000912,0.00122,0.000608,0.000134,"Objective: Repeat of optimised conditions found in process research and
devellopment screen for an isolated yield.

An activated catalyst solution was prepared by adding
TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (61.3 mg, 0.07 mmol) and
(9,9-dimethyl-9H-xanthene-4,5-diyl)bis(diphenylphosphine) (77 mg, 0.13 mmol)
to an oven-dried microwave vial. The vial was then capped and purged with
nitrogen and anisole (1 mL) (degassed) was added. The solution was stirred at
50ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 40 mins, then 90ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 15 mins (activated catalyst solution; Soln.
1).

To another oven-dried microwave vial was added potassium carbonate (126 mg,
0.91 mmol), oxazol-2-amine (102 mg, 1.22 mmol) and 2,4-dichloropyridine (90
mg, 0.61 mmol) and the vial was capped and purged with nitrogen. anisole (1.35
mL) and the activated catalyst solution (0.45 mL of Soln. 1 from above) were
then added (this corresponds to a catalyst loading of 10% Pd). The vessel was
then heated to 120 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for 16 h. LCMS of tired product was present (Rt= 1.70) along with a trace amount of
the double addition product i.e. amine addition at the 2- and 4-position (Rt=
1.22 min).

The reaction mixture was quenched with saturated ammonium chloride (8 mL) and
transferred to a separating funnel. Ethyl acetate (15 mL) was then added and
the organic layer was separated (keeping the interfacial material with the
organic layer). The aqueous layer was washed with ethyl acetate (2 x 15 mL
portions). The combined organics were then dried over sodium sulfate, filtered
and the solvent was removed under reduced pressure. DCM (1 mL) was then added
to the resulting residue (which still contained anisole (4 mL)) and this
solution was loaded directly onto a silica column (40 g).

The crude product was purified by flash silica chromatography, elution
gradient 0 to 30% DCM (5% methanolic ammonia) in DCM, then 100% DCM (5%
methanolic ammonia). Pure fractions were evaporated to dryness to afford
N-(4-chloropyridin-2-yl)oxazol-2-amine (59.0 mg, 49.6 %) as an off-white
solid. Note: This product was only 52% pure based on NMR strength.

Conclusion: The desired product was isolated but in relatively low yield and
low purity.

",49.6,,0.00122,0.000608,0.000134
358,474,C1=COC(=N1)N,1590337,C1=CN=C(C=C1Cl)Cl,2994725,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=C(C=CC(=C2P(C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)OC)OC)C(C)C,400712,C(=O)([O-])[O-].[Cs+].[Cs+],293,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],291,C1=CN=C(C=C1Cl)NC2=NC=CO2,10933383,C1COCCO1,1382,0,140,0,0.00101,0.004,2.53E-05,0.000101,0.00101,0.00101,0.000101,"Objective: Reactions using ligands not previously tested under these
conditions

2,4-dichloropyridine (0.109 mL, 1.01 mmol), oxazol-2-amine (85 mg, 1.01 mmol),
TRIS(DIBENZYLIDENEACETONE)DIPALLADIUM(0) (23.20 mg, 0.03 mmol),
bis(3,5-bis(trifluoromethyl)phenyl)(2',4',6'-triisopropyl-3,6-dimethoxybiphenyl-2-yl)phosphine
(81 mg, 0.10 mmol) and cesium carbonate (660 mg, 2.03 mmol) were added to an
oven-dried microwave vail and the vial was purged with nitrogen. Degassed
dioxane (4mL) was then added and the reaction mixture was heated to 140 ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½C for
1 h under microwave irradiation.

Conclusion: None of the desired product was observed in the LCMS of the crude
reaction mixture, n",0,B,0.00101,0.00101,0.000101
